product_id,author,text,rating,sentiment,marketplace,created_at
188,Tina51,The formula feels too heavy for daily use.,2,negative,Facebook Marketplace,2026-01-09
188,Priya76,Five stars without hesitation. My go-to now.,5,positive,Facebook Marketplace,2026-03-16
188,Wendy43,Five stars without hesitation. My go-to now.,5,positive,Facebook Marketplace,2026-03-07
188,Emma63,Absolutely love this product! My skin has never felt better.,5,positive,Facebook Marketplace,2026-02-27
189,Marcus44,Good value for money. Delivery was fast too.,4,positive,Taobao,2026-03-05
189,Nina67,This is a game-changer. Will definitely repurchase.,5,positive,Taobao,2026-03-25
189,Wendy42,Works as described. Would buy again.,4,positive,Taobao,2026-03-19
189,Rosa48,"Happy with the results, though it took a few weeks to notice the difference.",4,positive,Taobao,2026-02-18
189,Marcus90,Neutral experience. Might try a different brand next time.,3,neutral,Taobao,2026-03-01
189,Rosa16,The formula feels too heavy for daily use.,2,negative,Taobao,2026-02-20
190,Julia15,Exceeded my expectations — the quality is outstanding.,5,positive,Facebook Marketplace,2026-01-21
190,Wendy34,Average product. Works fine but nothing special.,3,neutral,Facebook Marketplace,2026-03-09
190,Ben55,Good value for money. Delivery was fast too.,4,positive,Facebook Marketplace,2026-04-05
190,Alice39,Really good product overall. Minor packaging issues but the formula is great.,4,positive,Facebook Marketplace,2026-01-15
190,Marcus46,Five stars without hesitation. My go-to now.,5,positive,Facebook Marketplace,2026-03-29
191,Wendy57,This is a game-changer. Will definitely repurchase.,5,positive,Taobao,2026-01-11
191,Priya68,Exceeded my expectations — the quality is outstanding.,5,positive,Taobao,2026-01-29
191,Alice37,This is a game-changer. Will definitely repurchase.,5,positive,Taobao,2026-03-31
192,Fiona11,"Happy with the results, though it took a few weeks to notice the difference.",4,positive,Temu,2026-03-08
192,Quinn33,Really good product overall. Minor packaging issues but the formula is great.,4,positive,Temu,2026-02-10
192,Oscar13,Good value for money. Delivery was fast too.,4,positive,Temu,2026-01-25
192,Oscar24,Absolutely love this product! My skin has never felt better.,5,positive,Temu,2026-02-22
193,Alice26,It's okay. Not as impressive as I hoped but does the job.,3,neutral,Taobao,2026-03-31
193,Ben45,Five stars without hesitation. My go-to now.,5,positive,Taobao,2026-04-08
193,Emma26,Five stars without hesitation. My go-to now.,5,positive,Taobao,2026-03-06
193,Emma99,Really good product overall. Minor packaging issues but the formula is great.,4,positive,Taobao,2026-02-09
193,George15,"Happy with the results, though it took a few weeks to notice the difference.",4,positive,Taobao,2026-03-14
193,Kevin16,Exceeded my expectations — the quality is outstanding.,5,positive,Taobao,2026-02-10
193,Alice97,Really good product overall. Minor packaging issues but the formula is great.,4,positive,Taobao,2026-02-22
193,Tina39,It did what it promised but I expected more.,3,neutral,Taobao,2026-03-08
194,Tina58,"Happy with the results, though it took a few weeks to notice the difference.",4,positive,JD,2026-03-08
194,Fiona59,This is a game-changer. Will definitely repurchase.,5,positive,JD,2026-03-05
194,David21,The formula feels too heavy for daily use.,2,negative,JD,2026-01-27
195,Tina28,Neutral experience. Might try a different brand next time.,3,neutral,JD,2026-02-25
195,Marcus48,Nice texture and smell. Skin feels hydrated all day.,4,positive,JD,2026-02-01
195,Hannah11,Exceeded my expectations — the quality is outstanding.,5,positive,JD,2026-02-13
195,Lena85,Absolutely love this product! My skin has never felt better.,5,positive,JD,2026-02-12
196,Oscar67,Did not work as advertised for my skin type.,2,negative,Temu,2026-03-23
196,Victor51,Nice texture and smell. Skin feels hydrated all day.,4,positive,Temu,2026-02-02
196,Alice24,Best purchase I've made this year. Highly recommend!,5,positive,Temu,2026-01-16
196,Ben90,Neutral experience. Might try a different brand next time.,3,neutral,Temu,2026-01-28
197,Zoe38,Neutral experience. Might try a different brand next time.,3,neutral,JD,2026-02-06
197,Nina64,Absolutely love this product! My skin has never felt better.,5,positive,JD,2026-03-14
197,Ben70,Nice texture and smell. Skin feels hydrated all day.,4,positive,JD,2026-01-20
197,Rosa68,Disappointed with this. Caused slight irritation after a week of use.,2,negative,JD,2026-03-15
197,Tina73,Absolutely love this product! My skin has never felt better.,5,positive,JD,2026-03-14
197,George58,It's okay. Not as impressive as I hoped but does the job.,3,neutral,JD,2026-01-21
198,Priya94,Neutral experience. Might try a different brand next time.,3,neutral,Temu,2026-02-27
198,Xiao45,Exceeded my expectations — the quality is outstanding.,5,positive,Temu,2026-01-14
198,Ivan82,Really good product overall. Minor packaging issues but the formula is great.,4,positive,Temu,2026-01-31
198,Victor18,The formula feels too heavy for daily use.,2,negative,Temu,2026-01-20
198,Xiao44,Really good product overall. Minor packaging issues but the formula is great.,4,positive,Temu,2026-01-18
198,Victor53,Works as described. Would buy again.,4,positive,Temu,2026-03-04
198,Sam95,Absolutely love this product! My skin has never felt better.,5,positive,Temu,2026-03-23
199,David85,Absolutely love this product! My skin has never felt better.,5,positive,Taobao,2026-02-23
199,Yuki54,It did what it promised but I expected more.,3,neutral,Taobao,2026-02-26
199,Julia82,Five stars without hesitation. My go-to now.,5,positive,Taobao,2026-03-08
199,Julia71,It's okay. Not as impressive as I hoped but does the job.,3,neutral,Taobao,2026-01-15
200,Julia42,It's okay. Not as impressive as I hoped but does the job.,3,neutral,Facebook Marketplace,2026-02-17
200,Marcus82,"Decent, but I've used better products at this price point.",3,neutral,Facebook Marketplace,2026-03-25
200,Tina41,Five stars without hesitation. My go-to now.,5,positive,Facebook Marketplace,2026-02-11
200,Oscar46,This is a game-changer. Will definitely repurchase.,5,positive,Facebook Marketplace,2026-03-23
200,Nina43,Disappointed with this. Caused slight irritation after a week of use.,2,negative,Facebook Marketplace,2026-03-17
